timestamp,event_type,query_type,zone_id,cache_key,latency_ms
1777483018.308241,hit,Q1,Z1,count:Z1:conf=0.7,0.3190040588378906
1777483018.359318,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.7,0.49948692321777344
1777483018.4106135,hit,Q1,Z1,count:Z1:conf=0.5,0.5538463592529297
1777483018.4609356,hit,Q1,Z1,count:Z1:conf=0.5,0.42629241943359375
1777483018.5113418,hit,Q1,Z1,count:Z1:conf=0.0,0.3745555877685547
1777483018.5612054,hit,Q1,Z1,count:Z1:conf=0.0,0.3323554992675781
1777483018.612072,hit,Q1,Z3,count:Z3:conf=0.7,0.4916191101074219
1777483018.6623557,hit,Q3,Z1,density:Z1:conf=0.7,0.5018711090087891
1777483018.7129343,hit,Q1,Z1,count:Z1:conf=0.0,0.3867149353027344
1777483018.7635012,hit,Q3,Z1,density:Z1:conf=0.5,0.6237030029296875
1777483018.8139677,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.4458427429199219
1777483018.8644297,hit,Q3,Z1,density:Z1:conf=0.5,0.8096694946289062
1777483018.9136322,hit,Q1,Z1,count:Z1:conf=0.5,0.45299530029296875
1777483018.9635835,hit,Q1,Z2,count:Z2:conf=0.0,0.4863739013671875
1777483019.0138998,hit,Q3,Z1,density:Z1:conf=0.7,0.4444122314453125
1777483019.0647583,hit,Q2,Z1,area:Z1:conf=0.0,0.4754066467285156
1777483019.1159458,hit,Q1,Z1,count:Z1:conf=0.5,0.4944801330566406
1777483019.1664016,hit,Q1,Z1,count:Z1:conf=0.0,0.6556510925292969
1777483019.2161493,hit,Q1,Z3,count:Z3:conf=0.7,0.49805641174316406
1777483019.2676895,hit,Q1,Z4,count:Z4:conf=0.0,1.1525154113769531
1777483019.317584,hit,Q2,Z1,area:Z1:conf=0.7,0.44727325439453125
1777483019.3691049,hit,Q3,Z1,density:Z1:conf=0.7,1.1768341064453125
1777483019.4176602,hit,Q2,Z2,area:Z2:conf=0.5,0.5774497985839844
1777483019.4687307,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.5354881286621094
1777483019.518869,hit,Q2,Z1,area:Z1:conf=0.5,0.36072731018066406
1777483019.5697997,hit,Q1,Z1,count:Z1:conf=0.7,0.3578662872314453
1777483019.6211393,hit,Q1,Z1,count:Z1:conf=0.5,0.6208419799804688
1777483019.6719794,hit,Q3,Z1,density:Z1:conf=0.7,0.9915828704833984
1777483019.72233,hit,Q3,Z1,density:Z1:conf=0.5,0.3681182861328125
1777483019.772959,hit,Q1,Z5,count:Z5:conf=0.0,0.5488395690917969
1777483019.8227158,hit,Q3,Z1,density:Z1:conf=0.7,0.4127025604248047
1777483019.874078,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.8854866027832031
1777483019.9241903,hit,Q1,Z1,count:Z1:conf=0.7,0.4410743713378906
1777483019.974801,hit,Q1,Z1,count:Z1:conf=0.0,0.8804798126220703
1777483020.0249274,hit,Q2,Z2,area:Z2:conf=0.5,0.4057884216308594
1777483020.0756001,hit,Q2,Z3,area:Z3:conf=0.0,1.0030269622802734
1777483020.125748,hit,Q1,Z1,count:Z1:conf=0.0,0.4248619079589844
1777483020.176476,hit,Q3,Z1,density:Z1:conf=0.7,0.5192756652832031
1777483020.2284756,hit,Q1,Z1,count:Z1:conf=0.0,0.4572868347167969
1777483020.2770615,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.8776187896728516
1777483020.3272364,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.4432201385498047
1777483020.3778472,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.4584789276123047
1777483020.4275115,hit,Q2,Z5,area:Z5:conf=0.5,0.43129920959472656
1777483020.4794216,hit,Q1,Z2,count:Z2:conf=0.5,1.0848045349121094
1777483020.5285301,hit,Q1,Z1,count:Z1:conf=0.0,0.6053447723388672
1777483020.5795374,hit,Q3,Z1,density:Z1:conf=0.5,0.6465911865234375
1777483020.6291537,hit,Q1,Z2,count:Z2:conf=0.0,0.4444122314453125
1777483020.6791291,hit,Q2,Z1,area:Z1:conf=0.5,0.5464553833007812
1777483020.7296746,hit,Q3,Z1,density:Z1:conf=0.0,0.5130767822265625
1777483020.78036,hit,Q1,Z1,count:Z1:conf=0.7,0.8168220520019531
1777483020.831245,hit,Q5,Z4,confidence_dist:Z4:bins=10,0.5090236663818359
1777483020.8814762,hit,Q3,Z4,density:Z4:conf=0.5,0.5831718444824219
1777483020.9323313,hit,Q2,Z5,area:Z5:conf=0.7,0.5726814270019531
1777483020.9825046,hit,Q1,Z4,count:Z4:conf=0.0,0.44083595275878906
1777483021.0338185,hit,Q3,Z4,density:Z4:conf=0.7,0.5700588226318359
1777483021.0836048,hit,Q1,Z1,count:Z1:conf=0.5,0.5385875701904297
1777483021.1346984,hit,Q3,Z2,density:Z2:conf=0.7,0.5702972412109375
1777483021.1842823,hit,Q3,Z5,density:Z5:conf=0.5,0.37980079650878906
1777483021.235292,hit,Q3,Z1,density:Z1:conf=0.7,0.4291534423828125
1777483021.2849474,hit,Q1,Z1,count:Z1:conf=0.7,0.4405975341796875
1777483021.3345108,hit,Q2,Z4,area:Z4:conf=0.7,0.3857612609863281
1777483021.3845875,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.0,0.4584789276123047
1777483021.4355493,hit,Q2,Z1,area:Z1:conf=0.5,0.4620552062988281
1777483021.4861004,hit,Q5,Z5,confidence_dist:Z5:bins=5,0.4875659942626953
1777483021.5354009,hit,Q3,Z1,density:Z1:conf=0.5,0.3604888916015625
1777483021.586256,hit,Q1,Z2,count:Z2:conf=0.7,0.3509521484375
1777483021.6361392,hit,Q2,Z2,area:Z2:conf=0.7,0.3864765167236328
1777483021.6865244,hit,Q1,Z1,count:Z1:conf=0.5,0.44035911560058594
1777483021.7383177,hit,Q4,Z4,compare:density:Z4:Z5:conf=0.7,0.6518363952636719
1777483021.7880013,hit,Q2,Z1,area:Z1:conf=0.0,0.5745887756347656
1777483021.838101,hit,Q3,Z2,density:Z2:conf=0.7,0.5934238433837891
1777483021.8880847,hit,Q2,Z1,area:Z1:conf=0.0,0.5815029144287109
1777483021.939108,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.3764629364013672
1777483021.9894805,hit,Q3,Z1,density:Z1:conf=0.5,0.7548332214355469
1777483022.040409,hit,Q3,Z1,density:Z1:conf=0.7,0.5717277526855469
1777483022.0897849,hit,Q3,Z4,density:Z4:conf=0.7,0.4191398620605469
1777483022.1396604,hit,Q2,Z1,area:Z1:conf=0.7,0.32830238342285156
1777483022.1894846,hit,Q3,Z5,density:Z5:conf=0.7,0.3452301025390625
1777483022.240699,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.5583763122558594
1777483022.2901566,hit,Q1,Z3,count:Z3:conf=0.0,0.38909912109375
1777483022.3405,hit,Q1,Z1,count:Z1:conf=0.7,0.34165382385253906
1777483022.3909624,hit,Q5,Z5,confidence_dist:Z5:bins=10,0.46825408935546875
1777483022.4401453,hit,Q2,Z1,area:Z1:conf=0.5,0.3752708435058594
1777483022.4907794,hit,Q2,Z2,area:Z2:conf=0.0,0.3426074981689453
1777483022.5416534,hit,Q3,Z3,density:Z3:conf=0.7,0.3960132598876953
1777483022.592541,hit,Q1,Z1,count:Z1:conf=0.7,0.4837512969970703
1777483022.6424928,hit,Q2,Z1,area:Z1:conf=0.5,0.3676414489746094
1777483022.6926498,hit,Q3,Z4,density:Z4:conf=0.5,0.32329559326171875
1777483022.741489,hit,Q1,Z1,count:Z1:conf=0.7,0.4506111145019531
1777483022.7946315,hit,Q5,Z3,confidence_dist:Z3:bins=10,0.6263256072998047
1777483022.8453956,hit,Q1,Z1,count:Z1:conf=0.5,0.5202293395996094
1777483022.895394,hit,Q2,Z2,area:Z2:conf=0.5,0.43845176696777344
1777483022.945854,hit,Q2,Z1,area:Z1:conf=0.7,0.3600120544433594
1777483022.9963708,hit,Q5,Z4,confidence_dist:Z4:bins=10,0.3390312194824219
1777483023.0469413,hit,Q1,Z1,count:Z1:conf=0.5,0.3876686096191406
1777483023.0985754,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.4296302795410156
1777483023.1481833,hit,Q2,Z2,area:Z2:conf=0.7,0.64849853515625
1777483023.1984525,hit,Q5,Z4,confidence_dist:Z4:bins=5,0.4317760467529297
1777483023.2495022,hit,Q3,Z4,density:Z4:conf=0.5,0.4506111145019531
1777483023.2992277,hit,Q1,Z2,count:Z2:conf=0.0,0.44798851013183594
1777483023.3495054,hit,Q3,Z1,density:Z1:conf=0.5,0.40221214294433594
1777483023.3998637,hit,Q1,Z4,count:Z4:conf=0.5,0.4315376281738281
1777483023.4503486,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.40841102600097656
1777483023.5004003,hit,Q3,Z4,density:Z4:conf=0.7,0.5333423614501953
1777483023.5502434,hit,Q1,Z1,count:Z1:conf=0.5,0.4661083221435547
1777483023.6012685,hit,Q2,Z1,area:Z1:conf=0.0,0.7066726684570312
1777483023.6511352,hit,Q1,Z3,count:Z3:conf=0.5,0.5769729614257812
1777483023.702213,hit,Q1,Z1,count:Z1:conf=0.7,0.8525848388671875
1777483023.7520175,hit,Q1,Z4,count:Z4:conf=0.7,0.8723735809326172
1777483023.8023367,hit,Q1,Z1,count:Z1:conf=0.5,0.5829334259033203
1777483023.8527796,hit,Q3,Z1,density:Z1:conf=0.5,0.5288124084472656
1777483023.9029691,hit,Q3,Z3,density:Z3:conf=0.0,0.6444454193115234
1777483023.9534745,hit,Q1,Z1,count:Z1:conf=0.7,0.45371055603027344
1777483024.0036898,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,0.5300045013427734
1777483024.053857,hit,Q1,Z1,count:Z1:conf=0.7,0.4265308380126953
1777483024.1042018,hit,Q4,Z4,compare:density:Z4:Z2:conf=0.7,0.4780292510986328
1777483024.1542773,hit,Q3,Z1,density:Z1:conf=0.5,0.4506111145019531
1777483024.2040672,hit,Q1,Z4,count:Z4:conf=0.7,0.40435791015625
1777483024.254621,hit,Q1,Z1,count:Z1:conf=0.7,0.400543212890625
1777483024.3055797,hit,Q3,Z1,density:Z1:conf=0.0,0.46944618225097656
1777483024.3564756,hit,Q1,Z1,count:Z1:conf=0.0,0.46515464782714844
1777483024.4080334,hit,Q1,Z1,count:Z1:conf=0.7,0.46515464782714844
1777483024.4584017,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.5028247833251953
1777483024.5084746,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.6163120269775391
1777483024.559054,hit,Q5,Z3,confidence_dist:Z3:bins=5,0.6070137023925781
1777483024.6082006,hit,Q2,Z1,area:Z1:conf=0.5,0.6551742553710938
1777483024.6588235,hit,Q1,Z3,count:Z3:conf=0.0,0.4782676696777344
1777483024.7085168,hit,Q2,Z1,area:Z1:conf=0.5,0.6434917449951172
1777483024.7585895,hit,Q1,Z2,count:Z2:conf=0.7,0.4582405090332031
1777483024.8082056,hit,Q1,Z1,count:Z1:conf=0.5,0.45371055603027344
1777483024.8587072,hit,Q1,Z1,count:Z1:conf=0.7,0.41103363037109375
1777483024.9091134,hit,Q1,Z1,count:Z1:conf=0.0,0.362396240234375
1777483024.9602513,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.5,0.49805641174316406
1777483025.0110028,hit,Q2,Z1,area:Z1:conf=0.7,0.4086494445800781
1777483025.0613625,hit,Q4,Z2,compare:density:Z2:Z4:conf=0.7,0.4303455352783203
1777483025.1116998,hit,Q4,Z2,compare:density:Z2:Z1:conf=0.0,0.5109310150146484
1777483025.1628249,hit,Q1,Z1,count:Z1:conf=0.7,0.4534721374511719
1777483025.321066,miss,Q4,Z5,compare:density:Z5:Z3:conf=0.5,108.49118232727051
1777483025.325518,hit,Q1,Z1,count:Z1:conf=0.0,0.3046989440917969
1777483025.3767233,hit,Q2,Z2,area:Z2:conf=0.7,0.46324729919433594
1777483025.4268851,hit,Q2,Z2,area:Z2:conf=0.7,0.4849433898925781
1777483025.477237,hit,Q1,Z2,count:Z2:conf=0.0,0.33020973205566406
1777483025.5286937,hit,Q3,Z1,density:Z1:conf=0.5,0.5600452423095703
1777483025.578309,hit,Q1,Z1,count:Z1:conf=0.0,0.38504600524902344
1777483025.629648,hit,Q1,Z1,count:Z1:conf=0.0,0.5998611450195312
1777483025.6793756,hit,Q2,Z1,area:Z1:conf=0.5,0.6010532379150391
1777483025.7302244,hit,Q3,Z1,density:Z1:conf=0.7,0.5614757537841797
1777483025.7800844,hit,Q2,Z1,area:Z1:conf=0.0,0.5888938903808594
1777483025.8309894,hit,Q3,Z2,density:Z2:conf=0.0,0.38886070251464844
1777483025.8816667,hit,Q1,Z2,count:Z2:conf=0.0,0.4513263702392578
1777483025.93199,hit,Q1,Z1,count:Z1:conf=0.0,0.49877166748046875
1777483025.9814138,hit,Q3,Z1,density:Z1:conf=0.5,0.3368854522705078
1777483026.0328093,hit,Q1,Z3,count:Z3:conf=0.5,0.44274330139160156
1777483026.083196,hit,Q1,Z5,count:Z5:conf=0.5,0.5307197570800781
1777483026.1319954,hit,Q4,Z1,compare:density:Z1:Z2:conf=0.0,0.4010200500488281
1777483026.182571,hit,Q1,Z1,count:Z1:conf=0.5,0.3514289855957031
1777483026.232249,hit,Q3,Z5,density:Z5:conf=0.7,0.7262229919433594
1777483026.282593,hit,Q2,Z1,area:Z1:conf=0.5,0.4756450653076172
1777483026.3330636,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.0,0.41031837463378906
1777483026.3837047,hit,Q5,Z2,confidence_dist:Z2:bins=5,0.40340423583984375
1777483026.4339368,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.3275871276855469
1777483026.4844754,hit,Q1,Z1,count:Z1:conf=0.0,0.6053447723388672
1777483026.5362523,hit,Q1,Z1,count:Z1:conf=0.7,0.7174015045166016
1777483026.5849814,hit,Q1,Z1,count:Z1:conf=0.5,0.6191730499267578
1777483026.6353323,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.4799365997314453
1777483026.6861322,hit,Q1,Z3,count:Z3:conf=0.0,0.6313323974609375
1777483026.7364888,hit,Q2,Z1,area:Z1:conf=0.5,0.3833770751953125
1777483026.7864041,hit,Q3,Z1,density:Z1:conf=0.0,0.47469139099121094
1777483026.8371203,hit,Q1,Z1,count:Z1:conf=0.0,0.4990100860595703
1777483026.8864684,hit,Q2,Z3,area:Z3:conf=0.5,0.6842613220214844
1777483026.9372542,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.4131793975830078
1777483026.9873185,hit,Q1,Z4,count:Z4:conf=0.5,0.3826618194580078
1777483027.0375667,hit,Q3,Z1,density:Z1:conf=0.7,0.48041343688964844
1777483027.0871043,hit,Q3,Z1,density:Z1:conf=0.0,0.38433074951171875
1777483027.1373894,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.0,0.3364086151123047
1777483027.1878815,hit,Q1,Z1,count:Z1:conf=0.5,0.3693103790283203
1777483027.2392886,hit,Q1,Z3,count:Z3:conf=0.0,0.5424022674560547
1777483027.2889845,hit,Q1,Z1,count:Z1:conf=0.0,0.33664703369140625
1777483027.3397205,hit,Q3,Z1,density:Z1:conf=0.5,0.5519390106201172
1777483027.3905878,hit,Q1,Z1,count:Z1:conf=0.5,0.370025634765625
1777483027.442165,hit,Q1,Z1,count:Z1:conf=0.5,0.4761219024658203
1777483027.492673,hit,Q3,Z1,density:Z1:conf=0.0,0.4038810729980469
1777483027.5438254,hit,Q4,Z4,compare:density:Z4:Z3:conf=0.5,0.6587505340576172
1777483027.5941374,hit,Q1,Z1,count:Z1:conf=0.0,0.5049705505371094
1777483027.6437452,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.5812644958496094
1777483045.3410616,hit,Q1,Z4,count:Z4:conf=0.0,0.3857612609863281
1777483045.3872736,hit,Q4,Z4,compare:density:Z4:Z2:conf=0.0,0.39386749267578125
1777483045.4369714,hit,Q1,Z1,count:Z1:conf=0.5,0.32520294189453125
1777483045.4871259,hit,Q1,Z1,count:Z1:conf=0.0,0.3399848937988281
1777483045.5369074,hit,Q2,Z2,area:Z2:conf=0.0,0.3387928009033203
1777483045.5875776,hit,Q3,Z1,density:Z1:conf=0.5,0.38933753967285156
1777483045.6384082,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.7,0.7028579711914062
1777483045.6888056,hit,Q1,Z1,count:Z1:conf=0.5,0.39696693420410156
1777483045.7396464,hit,Q1,Z1,count:Z1:conf=0.0,0.34928321838378906
1777483045.7915592,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.40149688720703125
1777483045.8419592,hit,Q3,Z1,density:Z1:conf=0.5,0.4520416259765625
1777483045.892339,hit,Q1,Z2,count:Z2:conf=0.5,0.3540515899658203
1777483045.942932,hit,Q2,Z4,area:Z4:conf=0.7,0.5571842193603516
1777483045.9925828,hit,Q1,Z1,count:Z1:conf=0.5,0.40721893310546875
1777483046.0440457,hit,Q1,Z2,count:Z2:conf=0.7,0.6239414215087891
1777483046.0948038,hit,Q1,Z5,count:Z5:conf=0.5,0.6418228149414062
1777483046.144527,hit,Q1,Z2,count:Z2:conf=0.0,0.5311965942382812
1777483046.1944213,hit,Q2,Z1,area:Z1:conf=0.7,0.4553794860839844
1777483046.2443454,hit,Q5,Z2,confidence_dist:Z2:bins=10,0.5362033843994141
1777483046.2950726,hit,Q1,Z1,count:Z1:conf=0.5,0.6616115570068359
1777483046.345638,hit,Q1,Z1,count:Z1:conf=0.7,0.5092620849609375
1777483046.3958604,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.4544258117675781
1777483046.4450645,hit,Q3,Z1,density:Z1:conf=0.5,0.42939186096191406
1777483046.4959002,hit,Q1,Z2,count:Z2:conf=0.0,0.34618377685546875
1777483046.5474334,hit,Q1,Z2,count:Z2:conf=0.7,0.3287792205810547
1777483046.5975957,hit,Q1,Z1,count:Z1:conf=0.0,0.44345855712890625
1777483046.6479588,hit,Q1,Z1,count:Z1:conf=0.7,0.3948211669921875
1777483046.698259,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.35119056701660156
1777483046.7489324,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.5576610565185547
1777483046.7991405,hit,Q1,Z1,count:Z1:conf=0.0,0.46443939208984375
1777483046.850444,hit,Q1,Z2,count:Z2:conf=0.7,0.3743171691894531
1777483046.9016137,hit,Q1,Z1,count:Z1:conf=0.5,0.5779266357421875
1777483046.951472,hit,Q1,Z5,count:Z5:conf=0.7,0.5676746368408203
1777483047.0028977,hit,Q2,Z1,area:Z1:conf=0.0,0.8149147033691406
1777483047.052932,hit,Q3,Z1,density:Z1:conf=0.0,0.5276203155517578
1777483047.1031775,hit,Q4,Z5,compare:density:Z5:Z1:conf=0.5,0.3533363342285156
1777483047.1537037,hit,Q1,Z1,count:Z1:conf=0.7,0.34689903259277344
1777483047.2044075,hit,Q4,Z1,compare:density:Z1:Z3:conf=0.0,0.5428791046142578
1777483047.2546432,hit,Q3,Z1,density:Z1:conf=0.5,0.3418922424316406
1777483047.3056257,hit,Q3,Z1,density:Z1:conf=0.5,0.4572868347167969
1777483047.35685,hit,Q1,Z1,count:Z1:conf=0.5,0.5137920379638672
1777483047.4075894,hit,Q1,Z1,count:Z1:conf=0.0,0.3399848937988281
1777483047.4593017,hit,Q1,Z4,count:Z4:conf=0.5,0.5273818969726562
1777483047.5093193,hit,Q4,Z1,compare:density:Z1:Z4:conf=0.7,0.43487548828125
1777483047.5600872,hit,Q1,Z1,count:Z1:conf=0.7,0.49114227294921875
1777483047.6105194,hit,Q1,Z1,count:Z1:conf=0.7,0.5176067352294922
1777483047.660747,hit,Q3,Z1,density:Z1:conf=0.0,0.8924007415771484
1777483047.711543,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.5977153778076172
1777483047.7614706,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.0,0.3371238708496094
1777483047.812261,hit,Q1,Z1,count:Z1:conf=0.0,0.49805641174316406
1777483047.862896,hit,Q1,Z1,count:Z1:conf=0.7,0.42748451232910156
1777483047.913391,hit,Q5,Z3,confidence_dist:Z3:bins=10,0.4458427429199219
1777483047.963868,hit,Q3,Z1,density:Z1:conf=0.0,0.48661231994628906
1777483048.0139508,hit,Q1,Z5,count:Z5:conf=0.5,0.4401206970214844
1777483048.0653744,hit,Q3,Z1,density:Z1:conf=0.5,0.6983280181884766
1777483048.1149762,hit,Q2,Z1,area:Z1:conf=0.0,0.48279762268066406
1777483048.1648917,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.6299018859863281
1777483048.2158267,hit,Q1,Z3,count:Z3:conf=0.0,0.3581047058105469
1777483048.2670505,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.5052089691162109
1777483048.3170292,hit,Q2,Z4,area:Z4:conf=0.7,0.4558563232421875
1777483048.3680212,hit,Q3,Z1,density:Z1:conf=0.5,0.5538463592529297
1777483048.4172854,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.46896934509277344
1777483048.4677293,hit,Q1,Z3,count:Z3:conf=0.7,0.4773139953613281
1777483048.5171843,hit,Q5,Z2,confidence_dist:Z2:bins=5,0.3478527069091797
1777483048.567772,hit,Q2,Z1,area:Z1:conf=0.5,0.5121231079101562
1777483048.618928,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.7200241088867188
1777483048.6693308,hit,Q1,Z4,count:Z4:conf=0.0,0.560760498046875
1777483048.7192671,hit,Q1,Z3,count:Z3:conf=0.5,0.4506111145019531
1777483048.7704675,hit,Q2,Z2,area:Z2:conf=0.0,0.3476142883300781
1777483048.8200672,hit,Q1,Z1,count:Z1:conf=0.0,0.3693103790283203
1777483048.8704545,hit,Q2,Z2,area:Z2:conf=0.0,0.38909912109375
1777483048.9213579,hit,Q4,Z2,compare:density:Z2:Z5:conf=0.0,0.4203319549560547
1777483048.9713812,hit,Q1,Z1,count:Z1:conf=0.7,0.41484832763671875
1777483049.0215473,hit,Q1,Z1,count:Z1:conf=0.7,0.40721893310546875
1777483049.0724866,hit,Q1,Z1,count:Z1:conf=0.0,0.5977153778076172
1777483049.1230047,hit,Q1,Z2,count:Z2:conf=0.5,0.6251335144042969
1777483049.1739957,hit,Q3,Z1,density:Z1:conf=0.0,0.41747093200683594
1777483049.2229595,hit,Q1,Z1,count:Z1:conf=0.7,0.4131793975830078
1777483049.2737515,hit,Q2,Z1,area:Z1:conf=0.5,0.5273818969726562
1777483049.325365,hit,Q2,Z1,area:Z1:conf=0.0,0.5803108215332031
1777483049.375246,hit,Q1,Z2,count:Z2:conf=0.0,0.41675567626953125
1777483049.426479,hit,Q3,Z1,density:Z1:conf=0.0,0.3325939178466797
1777483049.4769895,hit,Q3,Z1,density:Z1:conf=0.5,0.3261566162109375
1777483049.526884,hit,Q1,Z1,count:Z1:conf=0.5,0.4456043243408203
1777483049.577443,hit,Q2,Z1,area:Z1:conf=0.5,0.316619873046875
1777483049.6278849,hit,Q3,Z2,density:Z2:conf=0.5,0.5548000335693359
1777483049.6780543,hit,Q1,Z2,count:Z2:conf=0.0,0.396728515625
1777483049.7287092,hit,Q1,Z4,count:Z4:conf=0.0,0.3437995910644531
1777483049.778568,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.36525726318359375
1777483049.830097,hit,Q2,Z1,area:Z1:conf=0.7,0.5366802215576172
1777483049.880803,hit,Q3,Z2,density:Z2:conf=0.7,0.3790855407714844
1777483049.9303603,hit,Q3,Z2,density:Z2:conf=0.7,0.4413127899169922
1777483049.981219,hit,Q3,Z1,density:Z1:conf=0.0,0.3657341003417969
1777483050.0321648,hit,Q4,Z1,compare:density:Z1:Z5:conf=0.7,0.45037269592285156
1777483050.0821824,hit,Q1,Z1,count:Z1:conf=0.7,0.47588348388671875
1777483050.1330204,hit,Q3,Z2,density:Z2:conf=0.5,0.46515464782714844
1777483050.1835938,hit,Q1,Z1,count:Z1:conf=0.0,0.5238056182861328
1777483050.2364118,hit,Q1,Z1,count:Z1:conf=0.5,0.5068778991699219
1777483050.2883031,hit,Q1,Z4,count:Z4:conf=0.5,1.789093017578125
1777483050.3376443,hit,Q3,Z4,density:Z4:conf=0.7,1.4510154724121094
1777483050.391793,hit,Q3,Z1,density:Z1:conf=0.7,1.1548995971679688
1777483050.4411702,hit,Q2,Z3,area:Z3:conf=0.0,0.6852149963378906
1777483050.4905763,hit,Q1,Z3,count:Z3:conf=0.7,0.42510032653808594
1777483050.5423787,hit,Q1,Z2,count:Z2:conf=0.7,0.4792213439941406
1777483050.5918238,hit,Q1,Z5,count:Z5:conf=0.5,0.4315376281738281
1777483050.642539,hit,Q4,Z2,compare:density:Z2:Z3:conf=0.5,0.44465065002441406
1777483050.6931438,hit,Q1,Z1,count:Z1:conf=0.5,0.5002021789550781
1777483050.743695,hit,Q2,Z1,area:Z1:conf=0.5,0.6392002105712891
1777483050.7941666,hit,Q2,Z1,area:Z1:conf=0.5,0.44417381286621094
1777483050.8458457,hit,Q5,Z4,confidence_dist:Z4:bins=10,0.5166530609130859
1777483050.8946235,hit,Q4,Z3,compare:density:Z3:Z5:conf=0.5,0.34999847412109375
1777483050.9470708,hit,Q3,Z1,density:Z1:conf=0.0,0.5877017974853516
1777483050.996784,hit,Q1,Z2,count:Z2:conf=0.7,0.5946159362792969
1777483051.0473893,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.6706714630126953
1777483051.0975053,hit,Q3,Z2,density:Z2:conf=0.7,0.5655288696289062
1777483051.1469877,hit,Q2,Z1,area:Z1:conf=0.0,0.4858970642089844
1777483051.1974957,hit,Q1,Z2,count:Z2:conf=0.0,0.4172325134277344
1777483051.247479,hit,Q4,Z4,compare:density:Z4:Z1:conf=0.7,0.5152225494384766
1777483051.297537,hit,Q2,Z2,area:Z2:conf=0.5,0.34356117248535156
1777483051.3473735,hit,Q1,Z3,count:Z3:conf=0.0,0.3521442413330078
1777483051.398159,hit,Q1,Z1,count:Z1:conf=0.5,0.41174888610839844
1777483051.4493482,hit,Q5,Z5,confidence_dist:Z5:bins=10,0.46539306640625
1777483051.498632,hit,Q1,Z1,count:Z1:conf=0.0,0.48804283142089844
1777483051.5485058,hit,Q1,Z1,count:Z1:conf=0.7,0.3821849822998047
1777483051.5985653,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.446319580078125
1777483051.648232,hit,Q3,Z1,density:Z1:conf=0.0,0.5502700805664062
1777483051.6989896,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.4665851593017578
1777483051.749284,hit,Q1,Z5,count:Z5:conf=0.7,0.3376007080078125
1777483051.7998042,hit,Q3,Z1,density:Z1:conf=0.7,0.33354759216308594
1777483051.850733,hit,Q1,Z2,count:Z2:conf=0.7,0.5161762237548828
1777483051.901345,hit,Q3,Z1,density:Z1:conf=0.7,0.5743503570556641
1777483051.9529593,hit,Q2,Z1,area:Z1:conf=0.7,0.3867149353027344
1777483052.0030932,hit,Q2,Z1,area:Z1:conf=0.5,0.3936290740966797
1777483052.0537221,hit,Q4,Z2,compare:density:Z2:Z3:conf=0.5,0.3478527069091797
1777483052.1043365,hit,Q2,Z2,area:Z2:conf=0.5,0.5977153778076172
1777483052.154797,hit,Q5,Z3,confidence_dist:Z3:bins=5,0.5178451538085938
1777483052.2045865,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.47969818115234375
1777483052.2539148,hit,Q5,Z1,confidence_dist:Z1:bins=10,0.3437995910644531
1777483052.304366,hit,Q5,Z1,confidence_dist:Z1:bins=5,0.7395744323730469
1777483052.3542898,hit,Q1,Z1,count:Z1:conf=0.7,0.3237724304199219
1777483052.406176,hit,Q1,Z1,count:Z1:conf=0.7,1.3427734375
1777483052.454347,hit,Q2,Z2,area:Z2:conf=0.0,0.3895759582519531
